task_name,program,search_time,evaluation_time,nb_programs,cumulative_probability,probability
(EXACTLY_2 1 IS_YELLOW IS_HORIZONTAL),(OR (EVEN_1 IS_CHEESECAKE) (EXACTLY_2 1 IS_YELLOW IS_HORIZONTAL) var0),5.11101852209049,9.230081492070894,75629,0.9701092249125282,3.0530516018100225e-07
(EXACTLY_2 1 IS_YELLOW IS_HORIZONTAL),(OR (EXACTLY_1 3 IS_CHEESECAKE) (EXACTLY_2 1 IS_YELLOW IS_HORIZONTAL) var0),5.311822230080907,9.56333880008333,78593,0.9709835575680966,2.8423316216216486e-07
(EXACTLY_2 1 IS_YELLOW IS_HORIZONTAL),(OR (EXACTLY_1 3 IS_UPSIDE_DOWN) (EXACTLY_2 1 IS_YELLOW IS_HORIZONTAL) var0),6.346337393108115,11.180829708095189,93737,0.9745871616196409,2.0009003763484126e-07
(EXACTLY_2 1 IS_YELLOW IS_HORIZONTAL),(OR (AT_LEAST_1 2 IS_CHEESECAKE) (EXACTLY_2 1 IS_YELLOW IS_HORIZONTAL) var0),6.394817004105789,11.25397462509045,94437,0.9747262498320922,1.9734053462615132e-07
(EXACTLY_2 1 IS_YELLOW IS_HORIZONTAL),(OR (AT_LEAST_1 3 IS_UPRIGHT) (EXACTLY_2 1 IS_YELLOW IS_HORIZONTAL) var0),7.559281346051648,13.02504333010529,112226,0.9776814030764723,1.3924879743185584e-07
(EXACTLY_2 1 IS_YELLOW IS_HORIZONTAL),(OR (EXACTLY_1 3 IS_VERTICAL) (EXACTLY_2 1 IS_YELLOW IS_HORIZONTAL) var0),7.7191437960527765,13.259128956107816,114693,0.978017133790598,1.330711218294719e-07
(EXACTLY_2 1 IS_YELLOW IS_HORIZONTAL),(OR (EXACTLY_1 3 IS_UPRIGHT) (EXACTLY_2 1 IS_YELLOW IS_HORIZONTAL) var0),7.770415331040567,13.33676673010541,115494,0.9781229547669041,1.3115415433974824e-07
(OR (EVEN_1 IS_PYRAMID) (AT_LEAST_1 3 IS_HORIZONTAL)),(OR (EXACTLY_1 3 IS_HORIZONTAL) (EVEN_1 IS_PYRAMID) var0),1.4652199690126508,3.3801490819514584,21753,0.9253263185203274,2.192295283508839e-06
(OR (EVEN_1 IS_PYRAMID) (AT_LEAST_1 3 IS_HORIZONTAL)),(OR (EVEN_1 IS_RED) (MORE_THAN IS_HORIZONTAL IS_BLOCK) var0),1.810256279024543,4.12860216397894,26509,0.9344292815057152,1.6830005144155757e-06
(OR (EVEN_1 IS_PYRAMID) (AT_LEAST_1 3 IS_HORIZONTAL)),(OR (EVEN_1 IS_PYRAMID) (AT_LEAST_1 3 IS_HORIZONTAL) var0),2.0473392709782274,4.62430673097424,30340,0.9402667675422213,1.3874194834950146e-06
(OR (EVEN_1 IS_PYRAMID) (AT_LEAST_1 3 IS_HORIZONTAL)),(OR (EVEN_1 IS_PYRAMID) (MORE_THAN IS_HORIZONTAL IS_BLOCK) var0),2.093867221972687,4.725042714967458,31091,0.9412914563296325,1.3401242647975025e-06
(OR (EVEN_1 IS_PYRAMID) (AT_LEAST_1 3 IS_HORIZONTAL)),(OR (EVEN_1 IS_PYRAMID) (EITHER_OR 3 3) var0),2.1446594639637624,4.84410509997997,31927,0.9423891930272039,1.2873198294949247e-06
(OR (EVEN_1 IS_PYRAMID) (AT_LEAST_1 3 IS_HORIZONTAL)),(OR (EVEN_1 IS_PYRAMID) (MORE_THAN IS_FLAT IS_UPRIGHT) var0),2.4056291710085134,5.397828050998214,36167,0.947370163160636,1.071199847929862e-06
(OR (EVEN_1 IS_PYRAMID) (AT_LEAST_1 3 IS_HORIZONTAL)),(OR (EVEN_1 IS_PYRAMID) (MORE_THAN IS_BLUE IS_VERTICAL) var0),2.6590909940423444,5.950292437962162,40236,0.9513536593268019,9.004303097071968e-07
(OR (EVEN_1 IS_PYRAMID) (AT_LEAST_1 3 IS_HORIZONTAL)),(OR (EXACTLY_1 2 IS_PYRAMID) (AT_LEAST_1 3 IS_HORIZONTAL) var0),2.703771053028504,6.046805415962808,40965,0.9520013439462797,8.772683347742157e-07
(OR (EVEN_1 IS_PYRAMID) (AT_LEAST_1 3 IS_HORIZONTAL)),(OR (EXACTLY_1 2 IS_PYRAMID) (MORE_THAN IS_HORIZONTAL IS_BLOCK) var0),2.7600851360220986,6.164865402979558,41870,0.9527816184779784,8.473634658840724e-07
(OR (EVEN_1 IS_PYRAMID) (AT_LEAST_1 3 IS_HORIZONTAL)),(OR (EXACTLY_1 2 IS_PYRAMID) (MORE_THAN IS_FLAT IS_UPRIGHT) var0),3.1398959840817042,6.968218678952326,48027,0.9574429572257854,6.773219765060332e-07
(EVEN_1 IS_BLOCK),(EVEN_1 IS_BLOCK var0),0.005667221996191074,0.012357476993201999,104,0.31465270784738153,0.0016724326158271525
(EVEN_1 IS_BLOCK),(EXACTLY_1 2 IS_BLOCK var0),0.021839027991518378,0.03700059299262648,357,0.5429502819807723,0.0004814906472018076
(EVEN_1 IS_BLOCK),(OR (EVEN_1 IS_BLOCK) (EVEN_1 IS_RED) var0),0.31421594898438343,0.4178508339991822,3836,0.8240328223737736,1.8246728839691278e-05
(EVEN_1 IS_BLOCK),(OR (EVEN_1 IS_BLOCK) (EVEN_2 IS_BLUE IS_BLOCK) var0),0.3527384489771066,0.5000612549983998,4391,0.8333343820261951,1.5269941731791675e-05
(EVEN_1 IS_BLOCK),(AND (EVEN_1 IS_BLOCK) (EXACTLY_1 2 IS_BLOCK) var0),0.37454528898979333,0.5499187579935096,4695,0.8378046186606606,1.414636581192248e-05
(EVEN_1 IS_BLOCK),(OR (EVEN_1 IS_BLOCK) (MORE_THAN IS_PYRAMID IS_PYRAMID) var0),0.40254514399839536,0.6146836899961272,5138,0.8437157380894783,1.249786643819395e-05
(EVEN_1 IS_BLOCK),(AND (EXACTLY_1 2 IS_BLOCK) (EXACTLY_1 2 IS_BLOCK) var0),0.4213646109983529,0.6658479259886008,5454,0.8475203191489886,1.160819690954736e-05
(EVEN_1 IS_BLOCK),(AND (EVEN_1 IS_BLOCK) (AT_LEAST_1 2 IS_BLOCK) var0),0.4483646220060109,0.7320339210027669,5883,0.8523045415620584,1.0695139728041968e-05
(EVEN_1 IS_BLOCK),(OR (EVEN_1 IS_BLOCK) (EVEN_1 IS_BLOCK) var0),0.44877641000766744,0.7337000740035364,5889,0.8523686880115843,1.0683400821924719e-05
(EVEN_1 IS_BLOCK),(OR (EVEN_1 IS_BLOCK) (MORE_THAN IS_BLOCK IS_BLOCK) var0),0.46401416900880577,0.7709767660171565,6112,0.8546925266793428,1.0167423409233765e-05
(OR (ODD_1 IS_RED) (MORE_THAN IS_YELLOW IS_BLOCK)),(OR (ODD_1 IS_RED) (MORE_THAN IS_YELLOW IS_BLOCK) var0),0.25546125798700814,0.22089910500380938,2673,0.7966902613207517,3.0735168311434014e-05
(OR (ODD_1 IS_RED) (MORE_THAN IS_YELLOW IS_BLOCK)),(OR (ODD_2 IS_RED IS_GROUNDED) (MORE_THAN IS_YELLOW IS_BLOCK) var0),14.48803750724528,23.57194288797473,213864,0.9848450251180699,3.564117726575391e-08
(OR (ODD_1 IS_RED) (MORE_THAN IS_YELLOW IS_BLOCK)),(OR (ODD_1 IS_RED) (AND EVEN (ODD_1 IS_UPRIGHT)) var0),107.67239871072888,153.37557481976455,1566466,0.9934508293997388,1.7187801455313416e-09
(MORE_THAN IS_YELLOW IS_VERTICAL),(MORE_THAN IS_YELLOW IS_BLUE var0),0.0020728919998873607,0.005278408996673534,47,0.19547708947765016,0.002705414590481533
(MORE_THAN IS_YELLOW IS_VERTICAL),(MORE_THAN IS_YELLOW IS_VERTICAL var0),0.02679492699826369,0.04960862099778751,420,0.5704348029883134,0.0003898877974415476
(MORE_THAN IS_YELLOW IS_VERTICAL),(OR (AT_LEAST_1 2 IS_WEDGE) (MORE_THAN IS_YELLOW IS_BLUE) var0),0.35206799599473015,0.5152706999961083,4557,0.8358175730582658,1.4653028889680289e-05
(MORE_THAN IS_YELLOW IS_VERTICAL),(OR (EVEN_1 IS_PYRAMID) (MORE_THAN IS_YELLOW IS_BLUE) var0),0.4018215829892142,0.6363181909973719,5288,0.8455573010896351,1.2035991807090389e-05
(MORE_THAN IS_YELLOW IS_VERTICAL),(OR (EVEN_1 IS_UPRIGHT) (MORE_THAN IS_YELLOW IS_BLUE) var0),0.4076564019878788,0.6519039079948925,5377,0.8466180808259949,1.1809734641135448e-05
(MORE_THAN IS_YELLOW IS_VERTICAL),(OR (EVEN_1 IS_YELLOW) (MORE_THAN IS_YELLOW IS_BLUE) var0),0.47916422798971325,0.8122845879779561,6464,0.8581436924738461,9.47015118410407e-06
(MORE_THAN IS_YELLOW IS_VERTICAL),(OR (EXACTLY_1 2 IS_PYRAMID) (MORE_THAN IS_YELLOW IS_BLUE) var0),0.5595693539899003,0.9966011069782326,7766,0.8691939514765599,7.6103827876996055e-06
(MORE_THAN IS_YELLOW IS_VERTICAL),(OR (EVEN_1 IS_UPSIDE_DOWN) (MORE_THAN IS_YELLOW IS_BLUE) var0),0.6642671529671134,1.2344977159918926,9386,0.880248200950401,6.129839748958066e-06
(MORE_THAN IS_YELLOW IS_VERTICAL),(OR (EVEN_1 IS_WEDGE) (MORE_THAN IS_YELLOW IS_BLUE) var0),0.6940925209692068,1.3124928579818516,9836,0.8829365003585936,5.833906021525199e-06
(MORE_THAN IS_YELLOW IS_VERTICAL),(OR (EXACTLY_1 3 IS_PYRAMID) (MORE_THAN IS_YELLOW IS_BLUE) var0),0.7192849359753382,1.3748956369745429,10228,0.885172023656089,5.573695918437785e-06
(ODD_2 IS_HORIZONTAL IS_WEDGE),(ODD_2 IS_HORIZONTAL IS_WEDGE var0),0.013233287995717546,0.023838091008656193,230,0.4625315259611731,0.0008475540110213854
(ODD_2 IS_HORIZONTAL IS_WEDGE),(EXACTLY_2 1 IS_HORIZONTAL IS_WEDGE var0),0.03295462199821486,0.04744892400321987,503,0.5985881878695014,0.00029705908247415534
(ODD_2 IS_HORIZONTAL IS_WEDGE),(OR (ODD_1 IS_CHEESECAKE) (EXACTLY_2 1 IS_FLAT IS_WEDGE) var0),2.958861302036894,6.295154575019296,45279,0.9554884851633795,7.453499748676563e-07
(ODD_2 IS_HORIZONTAL IS_WEDGE),(OR (ODD_1 IS_CHEESECAKE) (AT_LEAST_2 1 IS_WEDGE IS_FLAT) var0),2.978033144044275,6.342661094017785,45581,0.9557124908227981,7.382696695921827e-07
(ODD_2 IS_HORIZONTAL IS_WEDGE),(OR (ODD_1 IS_CHEESECAKE) (ODD_2 IS_HORIZONTAL IS_WEDGE) var0),4.3594962429024235,9.47804901206382,66677,0.9670269771638603,3.8725693749489826e-07
(ODD_2 IS_HORIZONTAL IS_WEDGE),(OR (ODD_1 IS_CHEESECAKE) (EXACTLY_2 1 IS_WEDGE IS_HORIZONTAL) var0),5.266923022869378,11.379097706025277,80033,0.9713850655224767,2.7354531938682345e-07
(ODD_2 IS_HORIZONTAL IS_WEDGE),(OR (EVEN_1 IS_UPSIDE_DOWN) (ODD_2 IS_HORIZONTAL IS_WEDGE) var0),5.561994891840186,12.005893036036468,84428,0.9725233597282426,2.459974887915987e-07
(ODD_2 IS_HORIZONTAL IS_WEDGE),(OR (AT_LEAST_1 3 IS_RED) (ODD_2 IS_HORIZONTAL IS_WEDGE) var0),6.197875730849773,13.302934579041903,94148,0.9746690601256515,1.9845496000492775e-07
(ODD_2 IS_HORIZONTAL IS_WEDGE),(OR (AT_LEAST_1 3 IS_WEDGE) (ODD_2 IS_HORIZONTAL IS_WEDGE) var0),6.219446572858033,13.34612486804599,94480,0.9747347313915135,1.9716063193960921e-07
(ODD_2 IS_HORIZONTAL IS_WEDGE),(OR (EXACTLY_1 1 IS_CHEESECAKE) (EXACTLY_2 1 IS_FLAT IS_WEDGE) var0),6.2525221348569175,13.411223023039383,94985,0.9748337959976738,1.9519175833601166e-07
(ODD_2 IS_FLAT IS_GROUNDED),(ODD_2 IS_FLAT IS_GROUNDED var0),0.05436431400630681,0.0621806489998562,743,0.653620645055269,0.00018242001377647928
(ODD_2 IS_FLAT IS_GROUNDED),(OR (EXACTLY_1 3 IS_PYRAMID) (EXACTLY_2 1 IS_FLAT IS_HORIZONTAL) var0),1.7660560849872127,3.2727378819981823,26847,0.9349930996198715,1.6532375916564353e-06
(ODD_2 IS_FLAT IS_GROUNDED),(OR (EXACTLY_1 1 IS_FLAT) (EXACTLY_2 2 IS_FLAT IS_PYRAMID) var0),2.2968217080197064,4.446966380037338,35230,0.9463463472357965,1.1146920415993401e-06
(ODD_2 IS_FLAT IS_GROUNDED),(OR (EXACTLY_1 1 IS_FLAT) (EXACTLY_1 3 IS_PYRAMID) var0),3.5632569710296593,7.178546262016425,55367,0.9618686410678712,5.381636884780781e-07
(ODD_2 IS_FLAT IS_GROUNDED),(OR (EXACTLY_1 1 IS_FLAT) (EXACTLY_2 2 IS_HORIZONTAL IS_PYRAMID) var0),4.412961515989082,9.00404044493007,68987,0.9678949504442782,3.6413181220837246e-07
(ODD_2 IS_FLAT IS_GROUNDED),(OR (EXACTLY_1 1 IS_FLAT) (EVEN_2 IS_FLAT IS_PYRAMID) var0),4.467557828984354,9.13274539293434,69892,0.9682203207520461,3.552383309497381e-07
(ODD_2 IS_FLAT IS_GROUNDED),(OR (AT_LEAST_1 3 IS_PYRAMID) (EXACTLY_2 1 IS_FLAT IS_HORIZONTAL) var0),6.02590926805442,12.326048729963986,93821,0.9746039542860949,1.9975246111346253e-07
(ODD_2 IS_FLAT IS_GROUNDED),(AND (ODD_1 IS_FLAT) (ODD_1 IS_HORIZONTAL) var0),6.6485519770103565,13.511656648945973,103676,0.9763878894638581,1.63798664355979e-07
(ODD_2 IS_FLAT IS_GROUNDED),(OR (EXACTLY_1 1 IS_FLAT) (AT_LEAST_1 3 IS_PYRAMID) var0),7.164866123997854,14.507385473925751,111946,0.9776423099960344,1.399747756823491e-07
(ODD_2 IS_FLAT IS_GROUNDED),(OR (EXACTLY_1 3 IS_PYRAMID) (EXACTLY_2 1 IS_FLAT IS_GROUNDED) var0),7.7398642109856155,15.56310189292708,120709,0.9787780403343171,1.2019209478156815e-07
(EITHER_OR 2 1),(EITHER_OR 1 2 var0),0.00019598800008679973,0.0009266850001949933,4,0.04924514421782984,0.005175197093532164
(EITHER_OR 2 1),(EITHER_OR 2 1 var0),0.00029671099946426693,0.0015539279993390664,6,0.058557094989872,0.0046469831860267
(EITHER_OR 2 1),(OR (EVEN_1 IS_YELLOW) (EITHER_OR 1 2) var0),2.6223805919635197,3.858938751988717,38961,0.9501776699010341,9.454383546707804e-07
(EITHER_OR 2 1),(OR (EVEN_1 IS_YELLOW) (EITHER_OR 2 1) var0),3.912829793930541,5.891060081015894,57415,0.9629328680974366,5.0270269205992e-07
(EITHER_OR 2 1),(OR (AT_LEAST_1 3 IS_WEDGE) (EITHER_OR 1 2) var0),3.9684950619421215,5.983961913027088,58274,0.963359433471421,4.904728287939097e-07
(EITHER_OR 2 1),(OR (AT_LEAST_1 2 IS_YELLOW) (EITHER_OR 1 2) var0),4.453983133964357,6.725665860026311,65523,0.9665730729864211,3.993527472108374e-07
(EITHER_OR 2 1),(OR (EXACTLY_1 2 IS_CHEESECAKE) (EITHER_OR 1 2) var0),4.537430231957842,6.855392142023447,66777,0.9670656521391906,3.8622816831690685e-07
(EITHER_OR 2 1),(OR (EITHER_OR 1 2) (MORE_THAN IS_PYRAMID IS_PYRAMID) var0),4.895461382995563,7.416731012033779,72114,0.9689867454687449,3.3452998566215654e-07
(EITHER_OR 2 1),(OR (EVEN_1 IS_CHEESECAKE) (EITHER_OR 1 2) var0),5.1467686780215445,7.78580904604496,75837,0.970172584256209,3.038366173425985e-07
(EITHER_OR 2 1),(OR (EXACTLY_1 3 IS_CHEESECAKE) (EITHER_OR 1 2) var0),5.344081612042828,8.077396435010996,78772,0.9710343195411657,2.82865977360956e-07
(ODD_INTERACTION (TOUCHING IS_YELLOW IS_WEDGE)),(ODD_INTERACTION (TOUCHING IS_WEDGE IS_YELLOW) var0),0.04040049799368717,0.04734471398023743,588,0.6212395100401421,0.00023992423910701522
(ODD_INTERACTION (TOUCHING IS_YELLOW IS_WEDGE)),(EXACTLY_INTERACTION 1 (TOUCHING IS_WEDGE IS_YELLOW) var0),0.06171680198804097,0.06454207897877495,834,0.6690548669484163,0.00015916871300557969
(ODD_INTERACTION (TOUCHING IS_YELLOW IS_WEDGE)),(AT_LEAST_INTERACTION 1 (TOUCHING IS_WEDGE IS_YELLOW) var0),0.06515831199158129,0.06801763797557214,878,0.6758202335884828,0.0001489508731627524
(ODD_INTERACTION (TOUCHING IS_YELLOW IS_WEDGE)),(OR (EVEN_1 IS_PYRAMID) (ODD_INTERACTION (TOUCHING IS_YELLOW IS_WEDGE)) var0),16.57752377081033,30.685490036862575,249427,0.9859413167874809,2.6717243536653776e-08
(ODD_INTERACTION (TOUCHING IS_YELLOW IS_WEDGE)),(OR (EXACTLY_1 2 IS_PYRAMID) (ODD_INTERACTION (TOUCHING IS_YELLOW IS_WEDGE)) var0),21.515625704780177,37.61216378801055,321890,0.9874765157804831,1.689337076924627e-08
(ODD_INTERACTION (TOUCHING IS_YELLOW IS_WEDGE)),(OR (EXACTLY_1 3 IS_PYRAMID) (ODD_INTERACTION (TOUCHING IS_YELLOW IS_WEDGE)) var0),26.076151938771545,45.57222024206112,387361,0.9884204007115349,1.2372375257837124e-08
(ODD_INTERACTION (TOUCHING IS_YELLOW IS_WEDGE)),(OR (EXACTLY_1 2 IS_WEDGE) (ODD_INTERACTION (TOUCHING IS_PYRAMID IS_WEDGE)) var0),26.859543117750945,46.70267891209005,398355,0.9885534664305443,1.1841851870732876e-08
(ODD_INTERACTION (TOUCHING IS_YELLOW IS_WEDGE)),(OR (EXACTLY_1 3 IS_BLUE) (ODD_INTERACTION (TOUCHING IS_YELLOW IS_WEDGE)) var0),28.992517096721713,49.8341041550957,428617,0.9888918623158451,1.0569759620171702e-08
(ODD_INTERACTION (TOUCHING IS_YELLOW IS_WEDGE)),(OR (EXACTLY_1 2 IS_WEDGE) (ODD_INTERACTION (TOUCHING IS_PYRAMID IS_RED)) var0),32.734635714680735,57.02022753314486,479953,0.9893899251476473,8.92711362095447e-09
(ODD_INTERACTION (TOUCHING IS_YELLOW IS_WEDGE)),(OR (EXACTLY_1 2 IS_CHEESECAKE) (ODD_INTERACTION (TOUCHING IS_YELLOW IS_WEDGE)) var0),33.59826966371202,58.27722963715223,492704,0.989501573434803,8.587710700500938e-09
(EVEN_2 IS_BLUE IS_UPRIGHT),(EVEN_2 IS_BLUE IS_UPRIGHT var0),0.023538555009508855,0.047661573987170414,367,0.547674733247713,0.0004628291785967684
(EVEN_2 IS_BLUE IS_UPRIGHT),(EXACTLY_2 2 IS_BLUE IS_UPRIGHT var0),0.0741085369945722,0.09319228700223903,976,0.6895200690049534,0.00013160207591991557
(EVEN_2 IS_BLUE IS_UPRIGHT),(AT_LEAST_2 2 IS_BLUE IS_UPRIGHT var0),0.13965781900060392,0.14799597700493905,1760,0.7586804038993791,5.646248959077078e-05
(EVEN_2 IS_BLUE IS_UPRIGHT),(AT_LEAST_2 2 IS_VERTICAL IS_BLUE var0),0.3860347880008703,0.6365547890000016,4934,0.8410804564563166,1.3321359475904782e-05
(EVEN_2 IS_BLUE IS_UPRIGHT),(OR (EXACTLY_1 3 IS_PYRAMID) (EVEN_2 IS_BLUE IS_UPRIGHT) var0),1.1800607070126716,3.0058404230576343,15802,0.9092358594786977,3.354706493507081e-06
(EVEN_2 IS_BLUE IS_UPRIGHT),(OR (AT_LEAST_1 3 IS_RED) (EVEN_2 IS_BLUE IS_UPRIGHT) var0),1.2906151549950664,3.316439251052543,17281,0.9139051109636762,2.9764021960855142e-06
(EVEN_2 IS_BLUE IS_UPRIGHT),(OR (AT_LEAST_1 3 IS_WEDGE) (EVEN_2 IS_BLUE IS_UPRIGHT) var0),1.297689774994069,3.338501372050814,17382,0.9142047809315442,2.956990028730395e-06
(EVEN_2 IS_BLUE IS_UPRIGHT),(OR (EXACTLY_1 3 IS_BLUE) (EVEN_2 IS_BLUE IS_UPRIGHT) var0),1.327453830014747,3.431773809056722,17802,0.9154281628476811,2.8659364506535027e-06
(EVEN_2 IS_BLUE IS_UPRIGHT),(OR (EXACTLY_1 2 IS_CHEESECAKE) (EVEN_2 IS_BLUE IS_UPRIGHT) var0),1.5364291470332319,4.042327689084232,20787,0.9231445610082009,2.3285139878926552e-06
(EVEN_2 IS_BLUE IS_UPRIGHT),(AND (AT_LEAST_1 2 IS_BLUE) (EVEN_2 IS_BLUE IS_UPRIGHT) var0),1.6904766330299026,4.493354041089333,22943,0.9278435604289286,2.0376585639516167e-06
(OR (AT_LEAST_1 1 IS_PYRAMID) (ODD_1 IS_BLOCK)),(OR (ODD_1 IS_BLOCK) (MORE_THAN IS_PYRAMID IS_BLOCK) var0),0.1510127300152817,0.1332135499933429,1740,0.7575412541984644,5.755500007983698e-05
(OR (AT_LEAST_1 1 IS_PYRAMID) (ODD_1 IS_BLOCK)),(OR (ODD_1 IS_BLOCK) (MORE_THAN IS_PYRAMID IS_YELLOW) var0),0.3535628400641144,0.36515673701796914,4109,0.828811400307582,1.6801687057064843e-05
(OR (AT_LEAST_1 1 IS_PYRAMID) (ODD_1 IS_BLOCK)),(OR (ODD_1 IS_BLOCK) (MORE_THAN IS_PYRAMID IS_UPSIDE_DOWN) var0),0.5761980930701611,0.7247713670012672,6953,0.8625911394570502,8.726568378391111e-06
(OR (AT_LEAST_1 1 IS_PYRAMID) (ODD_1 IS_BLOCK)),(OR (AT_LEAST_1 1 IS_PYRAMID) (ODD_1 IS_BLOCK) var0),0.9930061541008399,1.445415538006273,13209,0.8995138227545226,4.183748666462275e-06
(OR (AT_LEAST_1 1 IS_PYRAMID) (ODD_1 IS_BLOCK)),(OR (ODD_1 IS_BLOCK) (AT_LEAST_2 1 IS_GROUNDED IS_PYRAMID) var0),1.4313388070877409,2.2275932309821656,19712,0.92054894676638,2.5067977571936547e-06
(OR (AT_LEAST_1 1 IS_PYRAMID) (ODD_1 IS_BLOCK)),(OR (EXACTLY_1 1 IS_BLOCK) (AT_LEAST_1 1 IS_PYRAMID) var0),4.270364508128296,7.301433883122627,62569,0.9653441624931998,4.338029340114874e-07
(OR (AT_LEAST_1 1 IS_PYRAMID) (ODD_1 IS_BLOCK)),(OR (EXACTLY_1 1 IS_BLOCK) (AT_LEAST_2 1 IS_GROUNDED IS_PYRAMID) var0),4.65243335613377,7.958103798103366,68743,0.9678057901012842,3.667747041854696e-07
(OR (AT_LEAST_1 1 IS_PYRAMID) (ODD_1 IS_BLOCK)),(OR (AT_LEAST_1 1 IS_PYRAMID) (ODD_2 IS_GROUNDED IS_BLOCK) var0),8.18093482709628,14.750446865974482,123848,0.9791458104279447,1.1407089094178772e-07
(OR (AT_LEAST_1 1 IS_PYRAMID) (ODD_1 IS_BLOCK)),(OR (ODD_2 IS_GROUNDED IS_BLOCK) (MORE_THAN IS_PYRAMID IS_BLOCK) var0),11.201056633974986,18.88730238404696,169564,0.9828518958449498,5.717416996846785e-08
(OR (AT_LEAST_1 1 IS_PYRAMID) (ODD_1 IS_BLOCK)),(OR (ODD_2 IS_GROUNDED IS_BLOCK) (MORE_THAN IS_PYRAMID IS_YELLOW) var0),22.176337749017875,33.858139828146705,324141,0.9875143125508554,1.669051359960232e-08
(EXACTLY_2 3 IS_UPRIGHT IS_WEDGE),(MORE_THAN IS_WEDGE IS_BLUE var0),0.0038415999988501426,0.008859242993821681,76,0.26357457800680517,0.0020231137597970864
(EXACTLY_2 3 IS_UPRIGHT IS_WEDGE),(AT_LEAST_2 3 IS_VERTICAL IS_WEDGE var0),0.03736743898662098,0.07304464899152663,553,0.6124778393084815,0.00025971239138764505
(EXACTLY_2 3 IS_UPRIGHT IS_WEDGE),(AT_LEAST_2 3 IS_VERTICAL IS_GROUNDED var0),0.04996407599082886,0.08529012298367888,703,0.6460256407401752,0.00019748649317380927
(EXACTLY_2 3 IS_UPRIGHT IS_WEDGE),(EXACTLY_2 3 IS_UPRIGHT IS_WEDGE var0),0.0594382129920632,0.09558052398006112,821,0.6669739678041522,0.00016118760294078787
(EXACTLY_2 3 IS_UPRIGHT IS_WEDGE),(AT_LEAST_2 3 IS_UPRIGHT IS_WEDGE var0),0.20291601898043155,0.29828933895805676,2596,0.7942783984717043,3.188239721656185e-05
(EXACTLY_2 3 IS_UPRIGHT IS_WEDGE),(AT_LEAST_2 3 IS_GROUNDED IS_WEDGE var0),0.22923752698443423,0.35601106695230555,2938,0.8043072188902095,2.678246917504685e-05
(EXACTLY_2 3 IS_UPRIGHT IS_WEDGE),(AT_LEAST_2 3 IS_UPRIGHT IS_GROUNDED var0),0.24307506397963152,0.37958050695306156,3118,0.8088945404377019,2.4243521021972865e-05
(EXACTLY_2 3 IS_UPRIGHT IS_WEDGE),(AT_LEAST_2 2 IS_GROUNDED IS_WEDGE var0),0.25952700497873593,0.42575825895619346,3355,0.8143746947706688,2.201503310105983e-05
(EXACTLY_2 3 IS_UPRIGHT IS_WEDGE),(EXACTLY_2 3 IS_VERTICAL IS_WEDGE var0),0.2741935089807157,0.4642391609540937,3561,0.8187467080604933,2.0335585259558245e-05
(EXACTLY_2 3 IS_UPRIGHT IS_WEDGE),(OR (EVEN_1 IS_UPSIDE_DOWN) (MORE_THAN IS_WEDGE IS_BLUE) var0),0.676707315998101,1.840055012979974,9581,0.8814292759950809,5.991306471444046e-06
(AND (EVEN_1 IS_PYRAMID) (EVEN_2 IS_YELLOW IS_WEDGE)),(EXACTLY_2 2 IS_YELLOW IS_WEDGE var0),0.007728978997874947,0.020072893996257335,139,0.3671358434435486,0.0013202134019411206
(AND (EVEN_1 IS_PYRAMID) (EVEN_2 IS_YELLOW IS_WEDGE)),(EVEN_2 IS_YELLOW IS_WEDGE var0),0.010979501996189356,0.029912436993981828,193,0.4291701004679376,0.0009758560690753203
(AND (EVEN_1 IS_PYRAMID) (EVEN_2 IS_YELLOW IS_WEDGE)),(AT_LEAST_2 2 IS_YELLOW IS_WEDGE var0),0.017322506004347815,0.04174881299150002,288,0.5055295772480243,0.0006361848152093035
(AND (EVEN_1 IS_PYRAMID) (EVEN_2 IS_YELLOW IS_WEDGE)),(AND (EVEN_1 IS_PYRAMID) (AT_LEAST_1 2 IS_WEDGE) var0),0.22520859200267296,0.3291748409619686,2852,0.8019476015874094,2.7998228172506885e-05
(AND (EVEN_1 IS_PYRAMID) (EVEN_2 IS_YELLOW IS_WEDGE)),(AND (EXACTLY_1 2 IS_PYRAMID) (AT_LEAST_1 2 IS_WEDGE) var0),0.23317682200286072,0.34711098295974807,2954,0.8047343566124373,2.6594772154622434e-05
(AND (EVEN_1 IS_PYRAMID) (EVEN_2 IS_YELLOW IS_WEDGE)),(AND (EVEN_1 IS_WEDGE) (EXACTLY_1 2 IS_PYRAMID) var0),0.35601426300490857,0.7097621409493513,4551,0.8357295625223774,1.4680502054151499e-05
(AND (EVEN_1 IS_PYRAMID) (EVEN_2 IS_YELLOW IS_WEDGE)),(AND (EVEN_1 IS_PYRAMID) (EXACTLY_1 2 IS_WEDGE) var0),0.4347600830051306,1.9199253759652493,5546,0.8485791540036562,1.1432800250057902e-05
(AND (EVEN_1 IS_PYRAMID) (EVEN_2 IS_YELLOW IS_WEDGE)),(AND (EXACTLY_1 2 IS_WEDGE) (EXACTLY_1 2 IS_PYRAMID) var0),0.4529869050038542,1.9746357649564743,5809,0.8515073117378672,1.0859712831334365e-05
